UNIPROT_ID	GENE_NAMES	IN_CANCER_GENE_LISTS	MAPPED_UNIPROT_ID	PDBID-CHAIN	PDB_FRAGMENT	UNIPROT_SEQ_LENGTH	MAP_START	MAP_END	PERCENT_IDENTITY	NSITES	NSAMPLES	CLUMPS_P	CLUMPS_Q_FULL	CLUMPS_Q_RESTRICTED
Q14186	TFDP1		Q14188	1cf7-B	NA	410	113	195	89.2	21	35	0.0063	0.49908	-1
P56182	RRP1		P35178	6em5-4	NA	461	12	176	30.2	15	17	0.0063	0.49908	-1
Q96PE6	ZIM3		Q5JVG2	2ep3-A	NA	472	442	471	70.0	9	13	0.0064	0.502728	-1
P08887	IL6R		P08887	1n26-A	NA	468	20	318	100.0	39	45	0.0064	0.502728	-1
O00267	SUPT5H		O00267	5oik-Z	NA	1087	176	754	100.0	82	94	0.0065	0.502728	-1
Q9P2G1	ANKIB1		Q9Y4X5	5tte-B	NA	1089	225	731	28.0	68	69	0.0065	0.502728	-1
Q9UKU7	ACAD8		Q9UKU7	1rx0-B	NA	415	32	415	100.0	53	58	0.0065	0.502728	-1
P22607	FGFR3	P22607	P22607	1ry7-B	NA	806	150	362	100.0	31	73	0.0065	0.502728	0.119621
O60318	MCM3AP		B3LGC5	5ubp-A	NA	1980	565	968	26.6	51	61	0.0066	0.502728	-1
Q01973	ROR1		Q9HCK4	5noi-A	NA	937	34	148	29.3	23	30	0.0066	0.502728	-1
O14715	RGPD8		P49792	5cll-B	NA	1765	1034	1170	56.2	9	14	0.0066	0.502728	-1
Q8WUT4	LRRN4		P10586	2dju-A	NA	740	580	662	44.7	13	14	0.0066	0.502728	-1
Q6Q0C0	TRAF7	Q6Q0C0	Q969H0	2ovr-B	NA	670	386	668	31.5	23	27	0.0067	0.502728	0.121344
Q9H9P8	L2HGDH		Q7VU70	3dme-B	NA	463	47	328	31.5	26	31	0.0067	0.502728	-1
Q8WUI4	HDAC7		Q8WUI4	3c10-A	NA	952	515	900	100.0	47	51	0.0067	0.502728	-1
Q8ND71	GIMAP8		Q9UG22	2xto-A	NA	665	246	430	39.4	45	58	0.0067	0.502728	-1
P42330	AKR1C3		P42330	3ugr-A	NA	323	6	319	100.0	48	59	0.0068	0.506272	-1
P14151	SELL		P14151	5vc1-A	NA	372	39	191	100.0	33	35	0.0069	0.506272	-1
P54756	EPHA5		P54756	4et7-A	NA	1037	59	232	100.0	57	72	0.0069	0.506272	-1
Q9ULM2	ZNF490		P49711	5t0u-A	NA	529	133	274	29.1	23	35	0.0069	0.506272	-1
P21817	RYR1		P11716	5j8v-D	NA	5038	11	5034	96.6	663	673	0.0069	0.506272	-1
Q13394	MAB21L1		Q13394	5eog-A	NA	359	2	359	100.0	88	109	0.0069	0.506272	-1
Q92547	TOPBP1		Q92547	1wf6-A	NA	1522	326	444	100.0	12	16	0.007	0.507829	-1
Q6PH85	DCUN1D2		Q6PH85	4gao-B	NA	259	62	251	100.0	25	28	0.007	0.507829	-1
P03372	ESR1	P03372	P03372	1r5k-A	NA	595	306	545	100.0	40	57	0.0071	0.507829	0.12658
Q9ULY5	CLEC4E		Q9ULY5	3wh3-A	NA	219	79	208	100.0	29	39	0.0071	0.507829	-1
P0CI25	TRIM49		O15553	4cg4-A	NA	452	131	448	26.0	34	54	0.0071	0.507829	-1
P61421	ATP6V0D1		P32366	5voz-Q	NA	351	7	351	45.9	45	50	0.0071	0.507829	-1
Q9BYV2	TRIM54		Q969Q1	4m3l-A	NA	358	218	274	52.6	8	10	0.0071	0.507829	-1
Q13115	DUSP4		Q13115	3ezz-A	NA	394	193	336	100.0	17	23	0.0072	0.513135	-1
Q13467	FZD5		Q13467	5ury-A	NA	585	32	150	100.0	12	12	0.0073	0.518404	-1
P69892	HBG2		P69892	4mqk-D	NA	147	3	147	100.0	50	73	0.0074	0.521779	-1
Q9H5I5	PIEZO2		E2JF22	6b3r-C	NA	2752	1776	2750	50.0	119	127	0.0074	0.521779	-1
Q96T68	SETDB2		Q96KQ7	5jin-A	NA	719	567	715	31.1	15	16	0.0075	0.523612	-1
Q13555	CAMK2G		Q13555	2ux0-E	NA	558	425	551	100.0	15	20	0.0075	0.523612	-1
Q16348	SLC15A2		Q8PAS2	6ei3-A	NA	729	603	662	56.7	11	14	0.0076	0.523612	-1
Q99707	MTR		Q99707	4ccz-A	NA	1265	17	651	100.0	79	88	0.0076	0.523612	-1
P22455	FGFR4	P22455	Q0E9I4	3dmk-C	NA	802	21	340	26.7	47	50	0.0077	0.523612	0.132833
O94762	RECQL5		O94762	5lba-C	NA	991	11	453	100.0	54	62	0.0077	0.523612	-1
Q3KNS6	ZNF829		Q07230	2i13-A	NA	432	136	206	49.3	14	25	0.0077	0.523612	-1
Q9UH03	SEPTIN3		Q9UH03	4z51-A	NA	358	60	328	100.0	41	49	0.0078	0.523612	-1
P46531	NOTCH1	P46531	Q9NR61	5mvx-A	NA	2555	11	141	30.1	11	11	0.0078	0.523612	0.132833
P36896	ACVR1B	P36896	P36897	2x7o-E	NA	505	173	502	87.9	84	108	0.0078	0.523612	0.132833
P0CB33	ZNF735		D9IWL3	5v3g-A	NA	412	210	376	55.7	59	85	0.0078	0.523612	-1
Q8WZ60	KLHL6		Q9NVR0	4ap2-A	NA	621	66	305	28.5	53	71	0.0078	0.523612	-1
O43447	PPIH		O43447	5o9z-M	NA	177	9	177	100.0	18	18	0.0079	0.523612	-1
P07948	LYN		P07948	3a4o-X	NA	512	238	505	100.0	51	57	0.0079	0.523612	-1
Q96AZ6	ISG20		Q96AZ6	1wlj-A	NA	181	6	178	100.0	21	26	0.0079	0.523612	-1
A6QL64	ANKRD36		A5H025	4o1p-C	NA	1915	38	259	28.1	28	27	0.0079	0.523612	-1
Q00341	HDLBP		Q00341	2ctf-A	NA	1268	346	434	100.0	10	12	0.0079	0.523612	-1
Q9BZI1	IRX2		P40424	1puf-B	NA	471	118	174	42.1	16	23	0.0079	0.523612	-1
Q9H3U7	SMOC2		P08833	1zt3-A	NA	446	86	153	32.9	11	14	0.0082	0.54169	-1
P17010	ZFX		P49711	5und-B	NA	805	716	801	31.4	16	25	0.0084	0.547625	-1
Q8TAU3	ZNF417		P49711	5yel-B	NA	575	146	314	21.5	12	14	0.0084	0.547625	-1
P52951	GBX2		Q14549	2n8g-A	NA	348	242	311	90.0	11	15	0.0084	0.547625	-1
O75019	LILRA1		P43629	5t70-G	NA	489	123	419	40.5	85	110	0.0084	0.547625	-1
Q8NGS8	OR13C5		P07550	3sn6-R	NA	318	29	234	20.9	39	45	0.0085	0.548747	-1
A6NKG5	RTL1		Q99315	4ol8-B	NA	1358	650	931	24.4	34	42	0.0085	0.548747	-1
Q8NB46	ANKRD52		E0A9E1	5vkq-C	NA	1076	43	1006	27.6	116	113	0.0085	0.548747	-1
Q96J65	ABCC12		Q8HXQ5	6bhu-A	NA	1359	43	1351	33.3	222	235	0.0086	0.549847	-1
P18075	BMP7		P18075	1m4u-L	NA	431	320	431	100.0	23	30	0.0086	0.549847	-1
Q9UN75	PCDHA12		Q91Y13	5dzv-B	NA	941	30	557	73.3	157	206	0.0086	0.549847	-1
O60306	AQR		O60306	5mqf-U	NA	1485	19	1333	100.0	194	193	0.0087	0.554458	-1
Q8IXM3	MRPL41		Q8IXM3	5ool-9	NA	137	15	137	100.0	11	12	0.0088	0.55549	-1
P98164	LRP2		P01130	1n7d-A	NA	4655	64	707	33.4	119	132	0.0088	0.55549	-1
Q08AN1	ZNF616		Q07120	2kmk-A	NA	781	184	265	45.1	15	17	0.0088	0.55549	-1
Q9BXT6	MOV10L1		Q6ZQJ5	5eaw-B	NA	1211	745	1177	31.5	66	73	0.0089	0.556502	-1
Q07864	POLE	Q07864	P21951	4m8o-A	NA	2286	28	1173	55.0	177	213	0.0089	0.556502	0.149337
Q14574	DSC3		Q08554	5iry-A	NA	896	136	677	52.3	132	158	0.0089	0.556502	-1
Q9NPA2	MMP25		P03956	1su3-B	NA	562	29	507	31.4	56	62	0.009	0.559238	-1
Q8IZF3	ADGRF4		P34998	3eht-A	NA	695	301	365	20.0	13	14	0.009	0.559238	-1
Q9Y5I3	PCDHA1		Q91Y13	5dzv-B	NA	950	30	557	75.8	164	221	0.0092	0.568114	-1
Q92785	DPF2		Q92785	5b79-A	NA	391	270	386	100.0	22	33	0.0092	0.568114	-1
Q92882	OSTF1		Q92882	3ehr-B	NA	214	12	190	100.0	18	20	0.0093	0.570744	-1
Q86W26	NLRP10		Q3UP24	3jbl-J	NA	655	147	472	22.6	81	105	0.0093	0.570744	-1
Q9UNH7	SNX6		B1H267	3hpb-A	NA	406	22	175	73.4	15	17	0.0094	0.575106	-1
Q9Y4C8	RBM19		P52912	2dgo-A	NA	960	377	500	24.6	19	23	0.0095	0.579442	-1
Q93008	USP9X		P50102	3mhs-A	NA	2554	1476	1921	24.6	69	76	0.0096	0.580202	-1
Q86VI3	IQGAP3		P46940	3fay-A	NA	1631	946	1323	64.5	52	57	0.0096	0.580202	-1
Q96RW7	HMCN1		Q07008	5uk5-A	NA	5635	5120	5270	34.0	24	29	0.0096	0.580202	-1
Q9H254	SPTBN4		P07751	1cun-B	NA	2564	537	774	21.0	11	11	0.0097	0.582703	-1
P83111	LACTB		P94288	4y7p-A	NA	547	109	507	22.3	30	33	0.0097	0.582703	-1
Q9H7X0	NAA60		Q9H7X0	5hgz-A	NA	242	1	211	100.0	30	30	0.0098	0.586937	-1
P08183	ABCB1		P21447	4m2t-A	NA	1280	31	1275	88.1	325	369	0.0099	0.589376	-1
P55212	CASP6		P55212	3nkf-D	NA	293	31	291	100.0	26	28	0.0099	0.589376	-1
Q2M5E4	RGS21		P41220	2af0-A	NA	152	9	141	58.6	42	52	0.01	0.593032	-1
Q02388	COL7A1		P02751	1fnf-A	NA	2944	233	597	26.1	53	63	0.0101	0.593032	-1
Q6IBS0	TWF2		Q6IBS0	2w0i-A	NA	349	179	313	100.0	14	15	0.0101	0.593032	-1
C9JJ37	BTBD19		Q9H2C0	3hve-A	NA	291	18	246	21.1	15	15	0.0102	0.593032	-1
Q9Y566	SHANK1		Q5T2W1	3tmh-A	NA	2161	799	847	22.4	13	18	0.0102	0.593032	-1
Q9P255	ZNF492		P49711	5und-A	NA	531	222	388	35.1	21	30	0.0102	0.593032	-1
P51677	CCR3		P51681	5uiw-A	NA	355	24	320	55.7	66	82	0.0102	0.593032	-1
Q06546	GABPA		Q00422	2juo-A	NA	454	35	121	95.4	13	15	0.0102	0.593032	-1
Q9H6X2	ANTXR1		Q9H6X2	3n2n-F	NA	564	38	220	100.0	33	34	0.0103	0.595364	-1
Q8WZ42	TTN		Q8WZ42	1tiu-A	NA	34350	12677	12765	100.0	21	22	0.0103	0.595364	-1
Q15047	SETDB1	Q15047	Q9H9B1	3fpd-B	NA	1291	681	859	36.1	24	31	0.0104	0.599402	0.171954
Q13523	PRPF4B		Q13523	4iir-B	NA	1007	670	1005	100.0	33	35	0.0105	0.603416	-1
Q6S545	POTEH		Q01484	4rlv-A	NA	545	180	394	30.7	31	62	0.0106	0.603927	-1
Q9NWS9	ZNF446		Q15697	1y7q-B	NA	450	21	112	57.6	9	10	0.0106	0.603927	-1
P21359	NF1	P21359	P21359	1nf1-A	NA	2839	1206	1550	100.0	40	51	0.0106	0.603927	0.171954
P25445	FAS	P25445	P25445	3ezq-E	NA	335	223	335	100.0	23	29	0.0107	0.607103	0.171954
Q969Q1	TRIM63		Q969Q1	2d8u-A	NA	353	119	169	100.0	11	14	0.0108	0.607103	-1
P49366	DHPS		P49366	1dhs-A	NA	369	9	369	100.0	37	47	0.0108	0.607103	-1
P16219	ACADS		P16219	2vig-A	NA	412	34	412	100.0	53	71	0.0108	0.607103	-1
P59047	NLRP5		Q5ZIY8	4per-A	NA	1200	981	1158	36.0	34	47	0.0109	0.607103	-1
Q9NQV7	PRDM9		Q9NQV7	4ijd-A	NA	894	195	413	100.0	104	150	0.0109	0.607103	-1
P04626	ERBB2	P04626	P04626	3pp0-B	NA	1255	706	1009	100.0	49	115	0.0109	0.607103	0.172735
P38646	HSPA9		P38646	4kbo-A	NA	679	54	429	100.0	39	38	0.0109	0.607103	-1
Q86Y46	KRT73		P08670	3uf1-A	NA	540	179	282	31.7	22	32	0.011	0.609259	-1
Q8NCP5	ZBTB44		Q9BYV9	3ohv-C	NA	570	6	124	40.8	14	16	0.011	0.609259	-1
Q9NQV5	PRDM11		Q9NQV5	3ray-A	NA	511	106	269	100.0	25	31	0.0111	0.609703	-1
O95460	MATN4		P20702	5es4-A	NA	622	376	603	28.6	48	66	0.0111	0.609703	-1
P33151	CDH5		P09803	3ifq-C	NA	784	675	775	45.5	19	25	0.0111	0.609703	-1
O00570	SOX1		P48432	1gt0-D	NA	391	49	128	96.2	17	22	0.0112	0.613501	-1
P19320	VCAM1		P19320	1vsc-B	NA	739	25	219	100.0	43	54	0.0113	0.615587	-1
Q9Y5R4	HEMK1		Q9WYV8	1sg9-B	NA	338	67	335	29.6	28	32	0.0113	0.615587	-1
O94953	KDM4B		O94953	4uc4-A	NA	1096	918	1026	100.0	14	17	0.0114	0.61765	-1
Q86Y22	COL23A1		P02466	3hqv-B	NA	540	113	531	38.7	75	85	0.0114	0.61765	-1
Q8N9C0	IGSF22		Q8WZ42	2nzi-B	NA	903	605	887	27.1	44	51	0.0115	0.618016	-1
Q92918	MAP4K1		Q8IVH8	5j5t-A	NA	833	14	317	63.5	42	47	0.0115	0.618016	-1
Q16828	DUSP6		Q16828	1mkp-A	NA	381	205	347	100.0	19	21	0.0115	0.618016	-1
Q6NYC1	JMJD6		Q6NYC1	3k2o-A	NA	403	2	334	100.0	48	49	0.0116	0.620381	-1
Q18PE1	DOK7		Q18PE0	3ml4-C	NA	504	3	210	94.2	29	31	0.0117	0.620381	-1
P02549	SPTA1		P02549	5j4o-A	NA	2419	1605	1826	100.0	90	140	0.0117	0.620381	-1
Q5EBL2	ZNF628		D9IWL3	5v3g-A	NA	1059	21	171	47.0	18	20	0.0117	0.620381	-1
P25391	LAMA1		P24043	4yep-A	NA	3075	1165	1342	44.2	30	38	0.0117	0.620381	-1
P53674	CRYBB1		P53674	1oki-B	NA	252	55	238	100.0	48	66	0.0118	0.620717	-1
Q8IX06	REXO1L1P		Q96AZ6	1wlj-A	NA	675	501	659	33.9	15	17	0.0118	0.620717	-1
O94844	RHOBTB1		O43791	3hqi-A	NA	696	440	626	22.5	28	31	0.0118	0.620717	-1
Q0D2K2	KLHL30		Q9NVR0	4ap2-A	NA	578	9	252	29.0	37	39	0.0119	0.621049	-1
Q8WXG8	S100Z		Q8WXG8	5hyd-C	NA	99	2	95	100.0	24	27	0.0119	0.621049	-1
Q96CH1	GPR146		P25024	2lnl-A	NA	333	28	303	23.0	23	25	0.0119	0.621049	-1
Q13634	CDH18		Q96QU1	4xhz-A	NA	790	595	617	26.1	6	15	0.0121	0.622012	-1
Q9Y576	ASB1		Q96DX5	3zkj-D	NA	335	80	334	30.0	41	47	0.0121	0.622012	-1
Q03431	PTH1R		Q03431	3c4m-B	NA	593	29	175	100.0	16	17	0.0122	0.622012	-1
Q96C11	FGGY		Q665C6	3l0q-B	NA	551	11	549	50.0	75	82	0.0122	0.622012	-1
P17658	KCNA6		P63142	3lut-B	NA	529	38	469	73.4	112	145	0.0122	0.622012	-1
P09172	DBH		P09172	4zel-B	NA	617	46	614	100.0	97	109	0.0122	0.622012	-1
O94851	MICAL2		P67966	1b8t-A	NA	1957	974	1053	35.0	10	12	0.0122	0.622012	-1
Q96T92	INSM2		Q91ZD1	2ee8-A	NA	566	252	313	30.6	10	12	0.0122	0.622012	-1
O75443	TECTA		P04275	2mhq-A	NA	2155	1402	1484	25.0	11	10	0.0122	0.622012	-1
O95425	SVIL		O95425	2k6n-A	NA	2214	2149	2214	100.0	11	13	0.0123	0.622324	-1
Q8N4E4	PDCL2		Q8N4E4	3evi-A	NA	241	88	205	100.0	21	21	0.0123	0.622324	-1
P49005	POLD2		P49005	3e0j-G	NA	469	1	458	100.0	49	55	0.0123	0.622324	-1
Q07812	BAX		Q07812	1f16-A	NA	192	1	192	100.0	24	34	0.0124	0.624207	-1
P46531	NOTCH1	P46531	P46531	2vj3-A	NA	2555	411	529	100.0	30	56	0.0124	0.624207	0.193814
Q03936	ZNF92		Q07230	2i13-A	NA	586	210	363	55.2	26	33	0.0125	0.624497	-1
Q9NQG5	RPRD1B		Q9NQG5	4fla-D	NA	326	175	301	100.0	21	25	0.0125	0.624497	-1
Q86UW9	DTX2		Q23985	2a90-A	NA	622	18	184	30.9	23	24	0.0125	0.624497	-1
Q02817	MUC2		P04275	4nt5-A	NA	5289	5067	5154	25.3	10	11	0.0126	0.627916	-1
Q8NG57			Q14241	4hfx-B	NA		360	433	70.3	26	56	0.0127	0.631317	-1
Q86U90	YRDC		O27727	1jcu-A	NA	279	68	245	35.7	14	14	0.0128	0.634701	-1
P55786	NPEPPS		Q07075	4kxa-A	NA	919	53	911	33.9	94	104	0.0129	0.63491	-1
Q01813	PFKP		Q01813	4xyj-B	NA	784	14	781	100.0	123	129	0.0129	0.63491	-1
Q9Y566	SHANK1		Q9JLU4	5g4x-A	NA	2161	71	411	67.7	65	76	0.0129	0.63491	-1
Q9Y2Q1	ZNF257		Q8BG62	1v65-A	NA	563	4	44	48.8	10	14	0.013	0.638252	-1
Q8N239	KLHL34		Q9NVR0	4apf-A	NA	644	8	263	23.7	39	50	0.0131	0.641577	-1
P10914	IRF1		P15314	1if1-A	NA	325	7	111	100.0	17	22	0.0132	0.643306	-1
P00558	PGK1		P00558	3c39-A	NA	417	2	417	100.0	60	62	0.0132	0.643306	-1
P50135	HNMT		P50135	2aov-A	NA	292	5	292	100.0	48	50	0.0133	0.645018	-1
Q14289	PTK2B		Q14289	5tob-A	NA	1009	420	690	100.0	40	50	0.0133	0.645018	-1
Q9BZW8	CD244		Q07763	2ptt-B	NA	370	21	126	42.3	17	21	0.0134	0.648286	-1
Q499Z4	ZNF672		D9IWL3	5v3g-A	NA	452	224	390	55.7	33	42	0.0136	0.65162	-1
Q9Y5F2	PCDHB11		Q99PJ1	5kj4-A	NA	797	554	706	26.9	20	25	0.0136	0.65162	-1
Q8WWH4	ASZ1		E0A9E1	5vkq-C	NA	475	2	226	24.3	41	56	0.0136	0.65162	-1
Q14524	SCN5A		D0E0C2	5x0m-A	NA	2016	44	428	45.6	86	104	0.0136	0.65162	-1
P54274	TERF1		P54274	1ity-A	NA	439	373	439	100.0	12	13	0.0137	0.653263	-1
C9JRZ8	AKR1B15		O60218	4ga8-A	NA	316	1	316	91.5	81	96	0.0137	0.653263	-1
A4D0S4	LAMB4		P15800	5lf2-B	NA	1761	505	816	34.7	57	60	0.0138	0.653331	-1
Q9P0M2	AKAP7		Q9P0M2	5jj2-A	NA	348	76	286	100.0	27	29	0.0138	0.653331	-1
O00182	LGALS9		O00182	3wv6-B	NA	355	5	355	100.0	38	51	0.0138	0.653331	-1
Q9UBS4	DNAJB11		Q56237	4j80-A	NA	358	21	342	30.5	47	54	0.0139	0.656503	-1
Q13367	AP3B2		Q10567	4p6z-B	NA	1082	41	640	30.1	71	87	0.014	0.656547	-1
Q96Q11	TRNT1		Q96Q11	4x4w-A	NA	434	27	434	100.0	57	56	0.014	0.656547	-1
Q9H159	CDH19		P12830	3l6x-B	NA	772	642	660	57.9	10	12	0.014	0.656547	-1
Q9BZC1	CELF4		Q15717	4ed5-B	NA	486	338	360	26.1	9	12	0.0141	0.659681	-1
O95180	CACNA1H		D0E0C2	5x0m-A	NA	2353	39	431	24.1	48	66	0.0142	0.6628	-1
O14497	ARID1A	O14497	O14497	1ryu-A	NA	2285	1000	1119	100.0	27	33	0.0143	0.664349	0.220491
Q9UIC8	LCMT1		Q9UIC8	3o7w-A	NA	334	29	334	100.0	42	44	0.0143	0.664349	-1
Q9NZI8	IGF2BP1		P19339	1b7f-A	NA	577	9	140	25.6	29	30	0.0145	0.668951	-1
P41595	HTR2B		P41595	5tud-A	NA	481	54	397	100.0	21	23	0.0145	0.668951	-1
O15460	P4HA2		P13674	4bta-A	NA	535	22	258	62.0	31	38	0.0145	0.668951	-1
Q9BY11	PACSIN1		Q9BY11	3qni-B	NA	444	16	305	100.0	30	29	0.0146	0.670454	-1
Q9H668	STN1		Q9H668	4joi-A	NA	368	24	183	100.0	17	19	0.0146	0.670454	-1
Q5T601	ADGRF1		Q8K209	5kvm-A	NA	910	495	566	28.9	13	14	0.0147	0.671757	-1
Q14982	OPCML		Q63155	3laf-A	NA	345	43	311	28.7	84	128	0.0148	0.671757	-1
Q14232	EIF2B1		Q14232	3ecs-F	NA	305	1	305	100.0	29	33	0.0148	0.671757	-1
P78545	ELF3	P78545	Q3UPW2	3jtg-A	NA	371	272	366	100.0	27	32	0.0148	0.671757	0.225157
O43598	DNPH1		O43598	4p5e-B	NA	174	20	162	100.0	8	11	0.0149	0.671757	-1
Q9NU63	ZFP57		D9IWL3	5v3g-A	NA	452	144	351	30.3	41	54	0.0149	0.671757	-1
Q9H6U6	BCAS3		Q5QA94	5ltd-B	NA	928	329	438	26.4	16	17	0.0149	0.671757	-1
A1KZ92	PXDNL		Q07409	5i99-A	NA	1463	605	672	23.2	15	19	0.015	0.671757	-1
Q9NZR2	LRP1B	Q9NZR2	P01130	3p5c-L	NA	4599	1540	1874	27.6	124	155	0.015	0.671757	0.225197
Q9BY11	PACSIN1		Q14247	1x69-A	NA	444	377	442	42.4	9	11	0.015	0.671757	-1
Q8WUM0	NUP133		Q8WUM0	1xks-A	NA	1156	75	477	100.0	47	57	0.015	0.671757	-1
O60281	ZNF292		O60281	1x3c-A	NA	2723	2094	2153	100.0	13	17	0.0151	0.672634	-1
Q9UBY5	LPAR3		Q92633	4z34-A	NA	353	2	308	53.5	57	68	0.0152	0.672634	-1
Q99456	KRT12		P08670	3uf1-D	NA	494	169	277	29.5	21	30	0.0153	0.672634	-1
Q96IF1	AJUBA	Q96IF1	P53776	3mmk-B	NA	538	402	520	32.5	17	19	0.0153	0.672634	0.226718
Q8NGK5	OR52M1		P29274	5n2r-A	NA	317	35	141	36.0	26	36	0.0153	0.672634	-1
O95154	AKR7A3		O95154	2clp-D	NA	331	9	331	100.0	44	49	0.0153	0.672634	-1
Q53HC5	KLHL26		Q9Z2X8	5fnr-A	NA	615	315	609	28.9	36	40	0.0154	0.672634	-1
Q9UJN7	ZNF391		D9IWL3	5v3g-A	NA	358	274	358	57.6	17	25	0.0154	0.672634	-1
Q9NYK1	TLR7		B3Y653	5gmf-C	NA	1049	27	833	97.5	137	153	0.0155	0.672634	-1
Q96DT5	DNAH11		Q8NCM8	4rh7-A	NA	4516	1452	4515	28.4	609	578	0.0155	0.672634	-1
Q14002	CEACAM7		P31809	1l6z-A	NA	265	143	238	31.2	22	30	0.0156	0.672634	-1
O60449	LY75		P06734	1t8c-A	NA	1722	1108	1230	30.6	21	24	0.0156	0.672634	-1
Q9BYT9	ANO3		Q8BHY3	5oyb-A	NA	981	179	959	42.5	161	182	0.0156	0.672634	-1
Q15910	EZH2	Q15910	Q15910	5ls6-G	NA	746	10	730	100.0	101	118	0.0157	0.672634	0.226756
P35222	CTNNB1	P35222	P35222	1p22-C	NA	781	30	40	100.0	7	283	0.0157	0.672634	0.226756
Q5VT52	RPRD2		Q5VT52	4flb-A	NA	1461	19	149	100.0	20	22	0.0157	0.672634	-1
P51531	SMARCA2		P51531	5dkh-C	NA	1590	1380	1510	100.0	14	16	0.0157	0.672634	-1
Q04828	AKR1C1		Q04828	1mrq-A	NA	323	2	323	100.0	58	63	0.0158	0.672634	-1
Q4G0N8	SLC9C1		D0E0C2	5x0m-A	NA	1177	606	725	30.6	26	42	0.0158	0.672634	-1
Q5DX21	IGSF11		P78310	3j6n-K	NA	431	28	236	35.9	42	49	0.0159	0.672634	-1
P58062	SPINK7		P58062	2leo-A	NA	85	20	85	100.0	16	16	0.0159	0.672634	-1
Q96KE9	BTBD6		Q9BX70	3no8-A	NA	538	336	484	40.9	27	31	0.0159	0.672634	-1
Q8NG68	TTL	Q8NG68	E1BQ43	4o4i-F	NA	377	1	377	88.6	44	45	0.016	0.672634	0.2282
Q9Y223	GNE		Q9Y223	3eo3-C	NA	722	406	717	100.0	34	37	0.016	0.672634	-1
Q8TAQ2	SMARCC2		Q92922	2yus-A	NA	1214	586	653	86.8	9	13	0.0161	0.672634	-1
Q9P2M4	TBC1D14		Q9P2M4	2qq8-A	NA	693	372	679	100.0	36	37	0.0162	0.672634	-1
Q8IXL6	FAM20C		Q96MK3	5wrr-B	NA	584	161	572	50.6	38	37	0.0162	0.672634	-1
P15085	CPA1		P15085	5om9-A	NA	419	17	418	100.0	81	88	0.0163	0.672634	-1
P63208	SKP1		P63208	4i6j-C	NA	163	3	162	100.0	12	16	0.0163	0.672634	-1
P35240	NF2	P35240	P35240	1h4r-B	NA	595	20	313	100.0	44	49	0.0163	0.672634	0.229609
P23786	CPT2		P18886	4eyw-B	NA	658	27	658	84.0	72	71	0.0163	0.672634	-1
Q9P2F9	ZNF319		P49711	5und-A	NA	582	312	509	29.3	29	38	0.0163	0.672634	-1
Q712K3	UBE2R2		P49427	4mdk-A	NA	238	7	184	88.2	18	23	0.0163	0.672634	-1
P58499	FAM3B		Q9D309	2yop-C	NA	235	58	232	81.1	22	27	0.0165	0.672634	-1
Q6ZW49	PAXIP1		Q6ZW49	3sqd-A	NA	1069	860	1069	100.0	34	38	0.0165	0.672634	-1
P52736	ZNF133		P49711	5und-A	NA	654	267	433	35.1	22	24	0.0165	0.672634	-1
Q6PL18	ATAD2		Q6PL18	4tt2-A	NA	1390	981	1108	100.0	19	27	0.0165	0.672634	-1
Q8WZ42	TTN		D0VWS0	3b43-A	NA	34350	12766	13287	24.4	136	164	0.0165	0.672634	-1
Q8NI35	PATJ		Q8NI35	2dmz-A	NA	1801	355	470	100.0	11	11	0.0166	0.672634	-1
P51449	RORC		P51449	5ixk-A	NA	518	269	487	100.0	34	41	0.0166	0.672634	-1
Q5DID0	UMODL1		P07911	4wrn-A	NA	1318	990	1256	28.8	38	45	0.0167	0.672634	-1
Q9NQ75	CASS4		Q9NQ75	2cre-A	NA	786	14	71	100.0	9	10	0.0168	0.672634	-1
Q96NK8	NEUROD6		P10085	1mdy-A	NA	337	81	151	36.6	21	30	0.0168	0.672634	-1
O75970	MPDZ		O75970	2o2t-B	NA	2070	121	227	100.0	25	29	0.0168	0.672634	-1
P00740	F9		P00740	5jbb-S	NA	461	227	461	100.0	71	89	0.0168	0.672634	-1
Q13106	ZNF154		P03001	1tf6-A	NA	437	83	241	27.9	31	36	0.0169	0.672634	-1
A1A5C7	SLC22A23		P58353	4yb9-D	NA	686	174	620	24.0	50	57	0.017	0.672634	-1
O75791	GRAP2		Q60631	1gbr-A	NA	330	1	59	49.2	17	20	0.017	0.672634	-1
Q17RW2	COL24A1		P02452	5k31-F	NA	1714	1512	1714	31.2	44	52	0.0171	0.672634	-1
Q15746	MYLK		Q15746	2cqv-A	NA	1914	1238	1338	100.0	8	19	0.0172	0.672634	-1
Q9UKM9	RALY		Q9UKM9	1wf1-A	NA	306	1	97	100.0	17	18	0.0172	0.672634	-1
Q3ZCT1	ZNF260		Q07230	2i13-A	NA	412	8	158	47.4	30	32	0.0173	0.672634	-1
Q96G21	IMP4		P38805	6em4-x	NA	291	7	287	28.8	42	50	0.0174	0.672634	-1
Q9UKX3	MYH13		P12883	5tby-A	NA	1938	7	963	79.4	232	239	0.0174	0.672634	-1
Q14142	TRIM14		O15553	4cg4-A	NA	442	63	427	21.8	34	39	0.0174	0.672634	-1
O95398	RAPGEF3		Q9EQZ6	4f7z-A	NA	923	92	923	50.3	99	100	0.0174	0.672634	-1
