UNIPROT_ID	GENE_NAMES	IN_CANCER_GENE_LISTS	MAPPED_UNIPROT_ID	PDBID-CHAIN	PDB_FRAGMENT	UNIPROT_SEQ_LENGTH	MAP_START	MAP_END	PERCENT_IDENTITY	NSITES	NSAMPLES	CLUMPS_P	CLUMPS_Q_FULL	CLUMPS_Q_RESTRICTED
Q969K4	ABTB1		Q969K4	526e-A	NA	478	1	478	100.0	73	80	0.0046	0.333326	-1
Q6ZNC8	MBOAT1		Q6ZNC8	4059-A	NA	495	1	495	100.0	70	80	0.0046	0.333326	-1
Q9P255	ZNF492		Q9P255	6436-A	NA	531	1	503	100.0	98	125	0.0047	0.33655	-1
Q8NBU5	ATAD1		Q8NBU5	4a5e-A	NA	361	1	361	100.0	42	46	0.0047	0.33655	-1
Q5DX21	IGSF11		Q5DX21	3940-A	NA	431	1	431	100.0	71	84	0.0047	0.33655	-1
P16402	H1-3		P16402	23ab-A	NA	221	1	221	100.0	56	68	0.0048	0.339698	-1
Q9HBA9	FOLH1B		Q9HBA9	5f20-A	NA	442	1	442	100.0	122	147	0.0048	0.339698	-1
Q14432	PDE3A		Q14432	33bc-A	NA	1141	1	1141	100.0	160	193	0.0048	0.339698	-1
Q9H4P4	RNF41		Q9H4P4	5dc4-A	NA	317	1	317	100.0	47	54	0.0049	0.340157	-1
Q9UBS4	DNAJB11		Q9UBS4	6502-A	NA	358	1	358	100.0	58	63	0.0049	0.340157	-1
Q8TE57	ADAMTS16		Q8TE57	4e74-A	NA	1224	59	1224	100.0	330	394	0.0049	0.340157	-1
P31749	AKT1	P31749	P31749	2733-A	NA	480	1	480	100.0	55	141	0.0049	0.340157	0.0527471
Q8WVE0	EEF1AKMT1		Q8WVE0	4f47-A	NA	214	1	214	100.0	31	34	0.0049	0.340157	-1
Q99698	LYST		Q99698	5860-A	NA	3801	401	1800	100.0	155	148	0.005	0.345779	-1
Q8WXH2	JPH3		Q8WXH2	4fff-A	NA	748	1	748	100.0	77	97	0.0051	0.350033	-1
Q9NYA3	GOLGA6A		Q9NYA3	62cf-A	NA	693	1	693	100.0	18	20	0.0051	0.350033	-1
Q92985	IRF7		Q92985	522f-A	NA	503	1	503	100.0	45	45	0.0052	0.354223	-1
O75420	GIGYF1		O75420	1ac7-A	NA	1035	1	1035	100.0	80	84	0.0052	0.354223	-1
P55075	FGF8		P55075	2be5-A	NA	233	1	233	100.0	35	41	0.0053	0.357024	-1
O75973	C1QL1		O75973	1bb3-A	NA	258	1	258	100.0	25	28	0.0053	0.357024	-1
O75970	MPDZ		O75970	1bb1-A	NA	2070	1	2070	100.0	218	210	0.0053	0.357024	-1
P98088	MUC5AC		P98088	2ec3-A	NA	5654	4001	5400	100.0	106	120	0.0054	0.359763	-1
Q9UM44	HHLA2		Q9UM44	676c-A	NA	414	1	414	100.0	87	111	0.0054	0.359763	-1
Q9UP65	PLA2G4C		Q9UP65	67d1-A	NA	541	1	541	100.0	96	110	0.0054	0.359763	-1
Q658Y4	FAM91A1		Q658Y4	3c9b-A	NA	838	1	838	100.0	114	134	0.0055	0.362442	-1
Q13702	RAPSN		Q13702	3307-A	NA	412	1	412	100.0	44	47	0.0055	0.362442	-1
Q92934	BAD		Q92934	521e-A	NA	168	1	168	100.0	20	21	0.0055	0.362442	-1
P07686	HEXB		P07686	1fbe-A	NA	556	1	556	100.0	54	56	0.0056	0.366377	-1
P51677	CCR3		P51677	2af9-A	NA	355	22	330	100.0	71	87	0.0056	0.366377	-1
Q02221	COX6A2		Q02221	2f8a-A	NA	97	1	97	100.0	10	11	0.0057	0.368938	-1
Q9HCX4	TRPC7		Q9HCX4	5fc8-A	NA	862	32	862	100.0	193	242	0.0057	0.368938	-1
P47884	OR1D4		P47884	298c-A	NA	311	1	311	100.0	54	63	0.0057	0.368938	-1
Q9UKU7	ACAD8		Q9UKU7	66d4-A	NA	415	30	415	100.0	53	58	0.0058	0.371445	-1
P13473	LAMP2		P13473	22cf-A	NA	410	26	410	100.0	52	51	0.0058	0.371445	-1
P25445	FAS	P25445	P25445	260e-A	NA	335	1	335	100.0	61	63	0.0058	0.371445	0.0615304
Q5JZY3	EPHA10		Q5JZY3	39df-A	NA	1008	32	1008	100.0	137	167	0.0059	0.37501	-1
A6NI72	NCF1B		A6NI72	13b9-A	NA	391	1	391	100.0	15	21	0.0059	0.37501	-1
Q13232	NME3		Q13232	3246-A	NA	169	1	169	100.0	11	12	0.006	0.37501	-1
Q86UU5	GGN		Q86UU5	444a-A	NA	652	1	652	100.0	24	30	0.006	0.37501	-1
Q53HC5	KLHL26		Q53HC5	38c8-A	NA	615	32	615	100.0	80	83	0.006	0.37501	-1
Q8WZ60	KLHL6		Q8WZ60	5134-A	NA	621	37	621	100.0	130	153	0.006	0.37501	-1
P51531	SMARCA2		P51531	2ad6-A	NA	1590	1	1512	100.0	204	228	0.006	0.37501	-1
Q9UFD9	RIMBP3		Q9UFD9	6549-A	NA	1639	1	1639	100.0	60	70	0.0061	0.379955	-1
Q9NQV7	PRDM9		Q9NQV7	608c-A	NA	894	1	894	100.0	255	339	0.0062	0.382256	-1
Q8N5Z5	KCTD17		Q8N5Z5	48f6-A	NA	321	1	321	100.0	24	23	0.0062	0.382256	-1
P21709	EPHA1		P21709	2507-A	NA	976	23	976	100.0	154	161	0.0062	0.382256	-1
P78426	NKX6-1		P78426	2e27-A	NA	367	1	367	100.0	50	59	0.0063	0.387109	-1
B2RXH8	HNRNPCL2		B2RXH8	1509-A	NA	293	1	293	100.0	92	130	0.0064	0.391012	-1
P10412	H1-4	P10412	P10412	2215-A	NA	219	1	219	100.0	88	112	0.0065	0.391012	0.0671
Q9Y5H8	PCDHA3		Q9Y5H8	6a47-A	NA	950	1	950	100.0	233	303	0.0065	0.391012	-1
P62841	RPS15	P62841	P62841	2da5-A	NA	145	1	145	100.0	12	17	0.0066	0.391012	0.0671
P69892	HBG2		P69892	2df5-A	NA	147	1	147	100.0	50	73	0.0066	0.391012	-1
Q32Q52			Q32Q52	3764-A	NA		1	190	100.0	34	31	0.0066	0.391012	-1
Q9NYV4	CDK12	Q9NYV4	Q9NYV4	632e-A	NA	1490	394	1490	100.0	91	118	0.0066	0.391012	0.0671
Q14CN4	KRT72		Q14CN4	3483-A	NA	511	1	511	100.0	78	91	0.0066	0.391012	-1
P0C672	TSPAN19		P0C672	20b0-A	NA	248	1	248	100.0	47	53	0.0066	0.391012	-1
Q14449	GRB14		Q14449	33c1-A	NA	540	99	540	100.0	70	78	0.0066	0.391012	-1
P06396	GSN		P06396	1f76-A	NA	782	53	782	100.0	78	77	0.0066	0.391012	-1
Q8TBE3	FNDC9		Q8TBE3	4d73-A	NA	224	1	224	100.0	34	35	0.0067	0.391832	-1
Q9BRH9	ZNF251		Q9BRH9	5949-A	NA	671	1	618	100.0	59	69	0.0067	0.391832	-1
Q01196	RUNX1	Q01196	Q01196	2f3f-A	NA	453	1	453	100.0	53	74	0.0067	0.391832	0.0671836
A8MXY4	ZNF99		A8MXY4	14ce-A	NA	864	1	864	100.0	246	300	0.0067	0.391832	-1
O60812	HNRNPCL1		O60812	1a0f-A	NA	293	1	293	100.0	98	144	0.0068	0.393408	-1
Q96M86	DNHD1		Q96M86	55eb-A	NA	4753	3201	4600	100.0	135	132	0.0068	0.393408	-1
O15550	KDM6A	O15550	O15550	1831-A	NA	1401	39	1401	100.0	140	154	0.0068	0.393408	0.0672649
Q9H869	YY1AP1		Q9H869	5e7a-A	NA	796	60	611	100.0	49	55	0.0069	0.393408	-1
Q8TCT8	SPPL2A		Q8TCT8	4dc7-A	NA	520	24	495	100.0	59	63	0.0069	0.393408	-1
Q9NZ56	FMN2		Q9NZ56	634f-A	NA	1722	190	1722	100.0	223	283	0.0069	0.393408	-1
P52951	GBX2		P52951	2b6c-A	NA	348	1	348	100.0	30	37	0.0069	0.393408	-1
Q16473	TNXA		Q16473	3606-A	NA	311	1	311	100.0	29	39	0.0069	0.393408	-1
O14979	HNRNPDL		O14979	1742-A	NA	420	1	420	100.0	44	48	0.007	0.397863	-1
Q15067	ACOX1		Q15067	34ba-A	NA	660	1	660	100.0	79	84	0.0071	0.399917	-1
Q6J4K2	SLC8B1		Q6J4K2	3d9a-A	NA	584	1	584	100.0	71	72	0.0072	0.399917	-1
P33981	TTK		P33981	277e-A	NA	857	1	857	100.0	101	125	0.0072	0.399917	-1
Q12893	TMEM115		Q12893	31ba-A	NA	351	1	351	100.0	17	17	0.0072	0.399917	-1
P61421	ATP6V0D1		P61421	2d47-A	NA	351	1	351	100.0	45	50	0.0072	0.399917	-1
P36888	FLT3	P36888	P36888	2824-A	NA	993	30	993	100.0	189	217	0.0073	0.399917	0.071248
P31785	IL2RG		P31785	2735-A	NA	369	52	337	100.0	47	49	0.0073	0.399917	-1
Q5SQ80	ANKRD20A2P		Q5SQ80	3a1a-A	NA	823	1	823	100.0	13	14	0.0073	0.399917	-1
Q6P587	FAHD1		Q6P587	3e6c-A	NA	224	1	224	100.0	19	20	0.0073	0.399917	-1
P49765	VEGFB		P49765	2a49-A	NA	207	1	207	100.0	24	26	0.0073	0.399917	-1
Q15084	PDIA6		Q15084	34c1-A	NA	440	1	440	100.0	50	58	0.0073	0.399917	-1
Q9UBF6	RNF7		Q9UBF6	64d4-A	NA	113	1	113	100.0	17	20	0.0073	0.399917	-1
O94925	GLS		O94925	1c2b-A	NA	669	135	649	100.0	73	73	0.0074	0.402968	-1
Q8N127	OR5AS1		Q8N127	47b7-A	NA	324	1	324	100.0	128	173	0.0074	0.402968	-1
Q08170	SRSF4		Q08170	30d4-A	NA	494	1	494	100.0	32	39	0.0075	0.404777	-1
Q13394	MAB21L1		Q13394	3287-A	NA	359	1	359	100.0	97	117	0.0075	0.404777	-1
Q6PJP8	DCLRE1A		Q6PJP8	3ed4-A	NA	1040	113	1040	100.0	49	52	0.0075	0.404777	-1
P28325	CST5		P28325	2679-A	NA	142	1	142	100.0	36	40	0.0076	0.408961	-1
P0CAP2	POLR2M		P0CAP2	20f9-A	NA	368	1	368	100.0	28	34	0.0077	0.409496	-1
Q8N0V4	LGI2		Q8N0V4	4798-A	NA	545	33	545	100.0	108	120	0.0077	0.409496	-1
Q96AP0	ACD		Q96AP0	52d8-A	NA	458	1	458	100.0	30	40	0.0077	0.409496	-1
P12830	CDH1	P12830	P12830	22b9-A	NA	882	1	882	100.0	136	159	0.0077	0.409496	0.0741632
Q9H8K7	PAAT		Q9H8K7	5e86-A	NA	445	1	445	100.0	44	47	0.0078	0.413605	-1
Q9BQJ4	TMEM47		Q9BQJ4	5923-A	NA	181	1	181	100.0	37	45	0.0079	0.414078	-1
O60315	ZEB2		O60315	197a-A	NA	1214	1	1214	100.0	138	164	0.0079	0.414078	-1
Q6ZN79	ZNF705A		Q6ZN79	404f-A	NA	300	1	300	100.0	26	32	0.0079	0.414078	-1
Q9H3E2	SNX25	Q9H3E2	Q9H3E2	5d66-A	NA	840	1	840	100.0	96	106	0.0079	0.414078	0.0751013
P43004	SLC1A2		P43004	28ef-A	NA	574	43	532	100.0	77	85	0.008	0.414541	-1
O43598	DNPH1		O43598	18cc-A	NA	174	1	174	100.0	9	12	0.008	0.414541	-1
P0DML3	CSH2		P0DML3	2170-A	NA	217	1	217	100.0	21	31	0.008	0.414541	-1
E7EW31	PROB1		E7EW31	1576-A	NA	1015	38	923	100.0	13	13	0.008	0.414541	-1
Q96K62	ZBTB45		Q96K62	553f-A	NA	511	1	511	100.0	54	59	0.0081	0.416166	-1
A0AVI4	TMEM129		A0AVI4	1241-A	NA	362	1	362	100.0	14	16	0.0081	0.416166	-1
Q8NB46	ANKRD52		Q8NB46	4a2f-A	NA	1076	1	1020	100.0	125	119	0.0081	0.416166	-1
P29122	PCSK6		P29122	26a0-A	NA	969	65	969	100.0	125	140	0.0082	0.417764	-1
Q9BXT6	MOV10L1		Q9BXT6	5ad9-A	NA	1211	1	1185	100.0	177	173	0.0082	0.417764	-1
Q3KNS6	ZNF829		Q3KNS6	377a-A	NA	432	21	432	100.0	76	86	0.0082	0.417764	-1
Q9NQ66	PLCB1		Q9NQ66	605a-A	NA	1216	1	1172	100.0	259	307	0.0083	0.418573	-1
Q5I0X7	TTC32		Q5I0X7	3988-A	NA	151	1	151	100.0	20	22	0.0083	0.418573	-1
Q8NHC4	OR10J5		Q8NHC4	4cdb-A	NA	309	1	309	100.0	88	110	0.0083	0.418573	-1
P08887	IL6R		P08887	202f-A	NA	468	1	468	100.0	47	55	0.0084	0.418573	-1
C9JRZ8	AKR1B15		C9JRZ8	1555-A	NA	316	1	316	100.0	81	96	0.0084	0.418573	-1
P63000	RAC1	P63000	P63000	2dbe-A	NA	192	1	192	100.0	37	93	0.0084	0.418573	0.0788308
A0JNW5	BLTP3B		A0JNW5	124a-A	NA	1464	1	1464	100.0	147	150	0.0084	0.418573	-1
A8MPP1	DDX11L8		A8MPP1	146f-A	NA	907	1	907	100.0	60	70	0.0084	0.418573	-1
Q96AZ6	ISG20		Q96AZ6	52ec-A	NA	181	1	181	100.0	23	29	0.0087	0.432338	-1
P47804	RGR		P47804	2983-A	NA	291	1	291	100.0	55	64	0.0088	0.432579	-1
O94762	RECQL5		O94762	1be2-A	NA	991	1	991	100.0	85	97	0.0088	0.432579	-1
Q76N32	CEP68		Q76N32	41dc-A	NA	757	1	757	100.0	34	37	0.0088	0.432579	-1
Q8N3T6	TMEM132C		Q8N3T6	486b-A	NA	1108	1	1108	100.0	114	129	0.0088	0.432579	-1
Q9NPI1	BRD7		Q9NPI1	6035-A	NA	651	1	620	100.0	62	68	0.0089	0.433976	-1
P0CB33	ZNF735		P0CB33	20fb-A	NA	412	1	412	100.0	116	152	0.0089	0.433976	-1
O60829	PAGE4		O60829	1a15-A	NA	102	1	102	100.0	20	21	0.0089	0.433976	-1
Q14012	CAMK1		Q14012	333c-A	NA	370	1	323	100.0	44	45	0.009	0.437679	-1
O43914	TYROBP		O43914	192c-A	NA	113	1	113	100.0	20	23	0.0091	0.439346	-1
Q8NGT9	OR2A1;		Q8NGT9	4c7e-A	NA	310	1	310	100.0	18	22	0.0092	0.439346	-1
Q02535	ID3		Q02535	2fb8-A	NA	119	1	119	100.0	17	20	0.0092	0.439346	-1
Q8NBI5	SLC43A3		Q8NBI5	4a44-A	NA	491	1	491	100.0	74	85	0.0092	0.439346	-1
Q9UKK3	PARP4		Q9UKK3	6692-A	NA	1724	1	1724	100.0	153	161	0.0092	0.439346	-1
O00602	FCN1		O00602	1664-A	NA	326	1	326	100.0	81	108	0.0093	0.439346	-1
O43147	SGSM2		O43147	1837-A	NA	1006	1	1006	100.0	60	61	0.0093	0.439346	-1
Q9UL36	ZNF236		Q9UL36	66fa-A	NA	1845	35	1803	100.0	132	162	0.0093	0.439346	-1
Q9NQG1	MANBAL		Q9NQG1	6071-A	NA	85	1	85	100.0	14	20	0.0093	0.439346	-1
O14733	MAP2K7		O14733	16e9-A	NA	419	1	419	100.0	74	99	0.0093	0.439346	-1
P25021	HRH2		P25021	25e5-A	NA	359	1	325	100.0	79	97	0.0093	0.439346	-1
P0DML2	CSH1		P0DML2	216f-A	NA	217	1	217	100.0	21	31	0.0094	0.441776	-1
Q6IN85	PPP4R3A		Q6IN85	3d7d-A	NA	833	1	684	100.0	83	83	0.0094	0.441776	-1
Q96G21	IMP4		Q96G21	5431-A	NA	291	1	291	100.0	46	55	0.0095	0.44418	-1
Q92543	SNX19		Q92543	5169-A	NA	992	1	968	100.0	77	82	0.0095	0.44418	-1
A8K830	POU2AF3		A8K830	146a-A	NA	251	1	154	100.0	10	10	0.0096	0.44656	-1
Q96T25	ZIC5		Q96T25	57cc-A	NA	663	149	583	100.0	32	32	0.0096	0.44656	-1
Q96Q11	TRNT1		Q96Q11	56f0-A	NA	434	25	434	100.0	57	56	0.0097	0.448973	-1
P49366	DHPS		P49366	2a09-A	NA	369	1	369	100.0	42	51	0.0098	0.448973	-1
Q09FC8	ZNF415		Q09FC8	3126-A	NA	603	284	603	100.0	62	71	0.0098	0.448973	-1
Q9C0A0	CNTNAP4		Q9C0A0	5bc9-A	NA	1308	1	1274	100.0	355	391	0.0098	0.448973	-1
Q14019	COTL1		Q14019	333d-A	NA	142	1	142	100.0	18	20	0.0098	0.448973	-1
Q8IZ08	GPR135		Q8IZ08	471f-A	NA	494	1	468	100.0	34	40	0.0098	0.448973	-1
Q8TAX9	GSDMB		Q8TAX9	4d55-A	NA	416	1	411	100.0	36	38	0.0099	0.44903	-1
Q15637	SF1		Q15637	3568-A	NA	639	1	639	100.0	80	105	0.0099	0.44903	-1
Q7RTY0	SLC16A13		Q7RTY0	4252-A	NA	426	1	398	100.0	45	51	0.0099	0.44903	-1
Q712K3	UBE2R2		Q712K3	41a7-A	NA	238	1	238	100.0	27	31	0.0099	0.44903	-1
Q9NZM4	BICRA		Q9NZM4	638d-A	NA	1560	1	1537	100.0	25	27	0.01	0.450198	-1
P42330	AKR1C3		P42330	28c1-A	NA	323	1	323	100.0	51	63	0.01	0.450198	-1
Q9Y5F2	PCDHB11		Q9Y5F2	6a2f-A	NA	797	29	718	100.0	173	206	0.01	0.450198	-1
Q16621	NFE2		Q16621	363a-A	NA	373	1	373	100.0	65	71	0.0101	0.451348	-1
Q6EKJ0	GTF2IRD2B		Q6EKJ0	3d37-A	NA	949	1	949	100.0	15	17	0.0101	0.451348	-1
Q14574	DSC3		Q14574	33fa-A	NA	896	1	896	100.0	179	199	0.0101	0.451348	-1
P56645	PER3		P56645	2c41-A	NA	1201	1	1164	100.0	67	79	0.0103	0.455796	-1
Q01813	PFKP		Q01813	2f6c-A	NA	784	1	784	100.0	123	129	0.0103	0.455796	-1
Q9C0F0	ASXL3		Q9C0F0	5be2-A	NA	2248	1	2248	100.0	98	127	0.0103	0.455796	-1
Q8N7C7	RNF148		Q8N7C7	494e-A	NA	305	1	305	100.0	70	87	0.0104	0.455796	-1
Q7Z7M8	B3GNT8		Q7Z7M8	43a6-A	NA	397	1	397	100.0	46	50	0.0104	0.455796	-1
Q8N5F7	NKAP		Q8N5F7	48d3-A	NA	415	1	415	100.0	67	78	0.0104	0.455796	-1
Q9H5V7	IKZF5		Q9H5V7	5df0-A	NA	419	1	419	100.0	25	25	0.0104	0.455796	-1
Q6NYC1	JMJD6		Q6NYC1	3e19-A	NA	403	1	342	100.0	48	49	0.0104	0.455796	-1
Q9H7X7	IFT22		Q9H7X7	5e68-A	NA	185	1	185	100.0	23	23	0.0106	0.463444	-1
P28906	CD34		P28906	2695-A	NA	385	1	385	100.0	32	40	0.0107	0.464467	-1
P86790	CCZ1B		P86790	2ea9-A	NA	482	1	482	100.0	29	31	0.0107	0.464467	-1
A2IDD5	CCDC78		A2IDD5	1293-A	NA	438	1	401	100.0	28	30	0.0107	0.464467	-1
Q9NUP1	BLOC1S4		Q9NUP1	61d4-A	NA	217	1	217	100.0	11	12	0.0108	0.465374	-1
O00182	LGALS9		O00182	15e5-A	NA	355	1	355	100.0	39	51	0.0108	0.465374	-1
Q99946	PRRT1		Q99946	58bd-A	NA	306	1	306	100.0	25	33	0.0109	0.465374	-1
O95568	METTL18		O95568	1d02-A	NA	372	69	372	100.0	48	50	0.0109	0.465374	-1
Q96EL2	MRPS24		Q96EL2	53db-A	NA	167	1	167	100.0	19	21	0.0109	0.465374	-1
P0C7X5			P0C7X5	20e5-A	NA		1	560	100.0	14	19	0.0109	0.465374	-1
P86791	CCZ1		P86791	2eaa-A	NA	482	1	482	100.0	29	31	0.0109	0.465374	-1
Q9UBE8	NLK		Q9UBE8	64d1-A	NA	527	41	527	100.0	45	52	0.011	0.466359	-1
Q8N7K0	ZNF433		Q8N7K0	4956-A	NA	673	1	673	100.0	75	84	0.011	0.466359	-1
Q8N4F7	RNF175		Q8N4F7	489c-A	NA	328	26	328	100.0	41	54	0.011	0.466359	-1
P23786	CPT2		P23786	25b1-A	NA	658	22	658	100.0	72	71	0.0111	0.468415	-1
A4IF30	SLC35F4		A4IF30	12e9-A	NA	521	1	499	100.0	81	92	0.0111	0.468415	-1
O60281	ZNF292		O60281	195f-A	NA	2723	1	1400	100.0	126	126	0.0112	0.470452	-1
Q01860	POU5F1	Q01860	Q01860	2f73-A	NA	360	1	360	100.0	27	27	0.0112	0.470452	0.103777
P59542	TAS2R19		P59542	2cd3-A	NA	299	1	299	100.0	43	43	0.0113	0.471386	-1
A6PVL3	KNCN		A6PVL3	1450-A	NA	124	1	124	100.0	17	17	0.0113	0.471386	-1
O95661	DIRAS3		O95661	1d1d-A	NA	229	32	200	100.0	33	39	0.0113	0.471386	-1
Q96HA1	POM121		Q96HA1	5475-A	NA	1249	1	1249	100.0	24	31	0.0114	0.473386	-1
Q96DX7	TRIM44		Q96DX7	53b0-A	NA	344	1	344	100.0	40	47	0.0114	0.473386	-1
Q92835	INPP5D		Q92835	51f2-A	NA	1189	1	1189	100.0	118	133	0.0115	0.476451	-1
Q92882	OSTF1		Q92882	5205-A	NA	214	1	214	100.0	20	22	0.0116	0.479502	-1
Q14790	CASP8	Q14790	Q14790	344f-A	NA	479	1	479	100.0	127	171	0.0117	0.481447	0.105733
Q96L73	NSD1	Q96L73	Q96L73	5580-A	NA	2696	25	2207	100.0	123	136	0.0117	0.481447	0.105733
Q8IZ96	CMTM1		Q8IZ96	472e-A	NA	169	1	169	100.0	19	21	0.0118	0.483375	-1
Q86Z14	KLB		Q86Z14	4576-A	NA	1044	53	1044	100.0	151	164	0.0118	0.483375	-1
Q6IFH4	OR6B2		Q6IFH4	3d77-A	NA	312	1	312	100.0	57	59	0.0119	0.4842	-1
O14514	ADGRB1		O14514	1689-A	NA	1584	22	1505	100.0	170	201	0.0119	0.4842	-1
Q14331	FRG1		Q14331	33af-A	NA	258	1	258	100.0	47	59	0.0119	0.4842	-1
Q8TDS5	OXER1		Q8TDS5	4e3f-A	NA	423	81	423	100.0	38	44	0.012	0.487179	-1
P17658	KCNA6		P17658	23ff-A	NA	529	39	474	100.0	107	141	0.0121	0.489831	-1
Q9Y663	HS3ST3A1		Q9Y663	6ab6-A	NA	406	1	406	100.0	53	70	0.0122	0.489831	-1
Q8WWF8	CAPSL		Q8WWF8	4f84-A	NA	208	1	208	100.0	68	90	0.0122	0.489831	-1
Q8WYK1	CNTNAP5		Q8WYK1	507b-A	NA	1306	28	1267	100.0	446	537	0.0122	0.489831	-1
Q9H2F5	EPC1		Q9H2F5	5d1f-A	NA	836	1	612	100.0	57	64	0.0122	0.489831	-1
A0PJX4	SHISA3		A0PJX4	125a-A	NA	238	1	238	100.0	40	50	0.0123	0.491676	-1
Q86XN6	ZNF761		Q86XN6	4508-A	NA	746	1	746	100.0	114	127	0.0123	0.491676	-1
Q9P0W2	HMG20B		Q9P0W2	63f2-A	NA	317	1	317	100.0	21	26	0.0124	0.494586	-1
O95407	TNFRSF6B		O95407	1cd2-A	NA	300	1	300	100.0	27	28	0.0125	0.495333	-1
Q96AY4	TTC28		Q96AY4	52ea-A	NA	2481	1	2175	100.0	115	102	0.0125	0.495333	-1
Q8IZI9	IFNL3		Q8IZI9	474b-A	NA	196	1	196	100.0	43	51	0.0126	0.495333	-1
P58170	OR1D5		P58170	2c9b-A	NA	312	1	312	100.0	55	64	0.0126	0.495333	-1
Q68CZ2	TNS3		Q68CZ2	3cce-A	NA	1445	1	1445	100.0	112	117	0.0126	0.495333	-1
O15503	INSIG1		O15503	1819-A	NA	277	1	277	100.0	36	44	0.0127	0.495333	-1
P49427	CDC34		P49427	2a10-A	NA	236	1	236	100.0	27	32	0.0127	0.495333	-1
Q8N6Q8	METTL25		Q8N6Q8	492e-A	NA	603	1	603	100.0	71	76	0.0127	0.495333	-1
P57678	GEMIN4		P57678	2c6d-A	NA	1058	1	1058	100.0	104	100	0.0127	0.495333	-1
Q9BXS0	COL25A1		Q9BXS0	5ac9-A	NA	654	32	654	100.0	130	158	0.0127	0.495333	-1
P14316	IRF2		P14316	231a-A	NA	349	1	349	100.0	68	97	0.0128	0.495333	-1
P04632	CAPNS1		P04632	1f0f-A	NA	268	69	268	100.0	27	32	0.0128	0.495333	-1
Q14318	FKBP8		Q14318	33ab-A	NA	412	1	412	100.0	58	65	0.0128	0.495333	-1
A6NFZ4	FAM24A		A6NFZ4	137d-A	NA	105	1	105	100.0	19	24	0.0128	0.495333	-1
Q99567	NUP88		Q99567	5826-A	NA	741	1	741	100.0	81	90	0.0129	0.49569	-1
P08686	CYP21A2		P08686	2021-A	NA	494	1	494	100.0	63	75	0.0129	0.49569	-1
Q9UEW8	STK39		Q9UEW8	653e-A	NA	545	36	545	100.0	69	72	0.013	0.49569	-1
Q9UBL9	P2RX2		Q9UBL9	64e9-A	NA	471	1	403	100.0	61	67	0.013	0.49569	-1
O00471	EXOC5		O00471	163d-A	NA	708	1	708	100.0	83	90	0.013	0.49569	-1
O75563	SKAP2		O75563	1b0e-A	NA	359	1	359	100.0	57	70	0.013	0.49569	-1
O75521	ECI2		O75521	1b00-A	NA	394	36	394	100.0	57	62	0.013	0.49569	-1
O43676	NDUFB3		O43676	18e1-A	NA	98	1	98	100.0	16	18	0.0131	0.498458	-1
P0C7T3	OR56A5		P0C7T3	20ce-A	NA	313	1	313	100.0	76	94	0.0132	0.50017	-1
Q8WXS3	BAALC		Q8WXS3	5052-A	NA	145	1	145	100.0	20	23	0.0132	0.50017	-1
Q7L3B6	CDC37L1		Q7L3B6	41fe-A	NA	337	1	337	100.0	33	36	0.0133	0.502911	-1
Q8IVW4	CDKL3		Q8IVW4	461f-A	NA	592	1	313	100.0	36	36	0.0135	0.509415	-1
O43521	BCL2L11		O43521	18b4-A	NA	198	1	198	100.0	36	52	0.0136	0.510014	-1
P35219	CA8		P35219	279f-A	NA	290	26	290	100.0	54	70	0.0136	0.510014	-1
Q6IF00	OR2T2		Q6IF00	3d70-A	NA	324	1	324	100.0	80	105	0.0136	0.510014	-1
Q86XP0	PLA2G4D		Q86XP0	450b-A	NA	818	1	818	100.0	111	116	0.0137	0.512707	-1
O14929	HAT1		O14929	172c-A	NA	419	1	419	100.0	60	64	0.0138	0.515389	-1
Q6NSJ5	LRRC8E		Q6NSJ5	3dd6-A	NA	796	1	796	100.0	83	85	0.0139	0.516539	-1
O75808	CAPN15		O75808	1b69-A	NA	1086	1	1086	100.0	79	82	0.014	0.516539	-1
P59942	MCCD1		P59942	2ce5-A	NA	119	1	119	100.0	12	15	0.014	0.516539	-1
Q8IZS5	OFCC1		Q8IZS5	476e-A	NA	231	1	231	100.0	35	44	0.014	0.516539	-1
Q96PQ1	SIGLEC12		Q96PQ1	56c5-A	NA	595	21	545	100.0	125	141	0.014	0.516539	-1
Q9NQL9	DMRT3		Q9NQL9	6078-A	NA	472	1	472	100.0	67	82	0.0141	0.516539	-1
Q6SZW1	SARM1		Q6SZW1	3f0f-A	NA	724	56	724	100.0	41	41	0.0141	0.516539	-1
Q8TAD8	SNIP1		Q8TAD8	4d2c-A	NA	396	1	396	100.0	49	57	0.0142	0.516539	-1
Q9Y2B4	TP53TG5		Q9Y2B4	68ac-A	NA	290	1	258	100.0	36	40	0.0142	0.516539	-1
Q9H7X0	NAA60		Q9H7X0	5e65-A	NA	242	1	242	100.0	34	34	0.0142	0.516539	-1
O95154	AKR7A3		O95154	1c66-A	NA	331	1	331	100.0	44	49	0.0142	0.516539	-1
Q4VNC0	ATP13A5		Q4VNC0	387c-A	NA	1218	1	1180	100.0	241	258	0.0142	0.516539	-1
Q9Y4C8	RBM19		Q9Y4C8	69bd-A	NA	960	1	960	100.0	126	134	0.0142	0.516539	-1
Q9UNW1	MINPP1		Q9UNW1	67c5-A	NA	487	1	487	100.0	53	56	0.0143	0.518104	-1
P33991	MCM4		P33991	277f-A	NA	863	1	863	100.0	108	123	0.0143	0.518104	-1
